train_no,station_code,stop_sequence,scheduled_arrival_ts,scheduled_departure_ts,is_stop,train_type
T0628,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0628,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0629,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0629,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0629,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0629,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0629,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0629,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0630,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0630,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0630,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0630,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0630,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0631,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0631,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0631,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0631,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0631,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0631,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0632,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0632,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0632,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0632,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0632,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0633,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0633,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0633,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0633,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0633,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0633,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0634,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0634,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0634,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0634,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0634,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0635,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0635,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0635,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0635,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0635,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0635,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0636,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0636,CGR,4,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0636,CNS,5,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0636,BDC,6,2026-01-14 00:34:06.000000000,2026-01-14 00:34:36.000000000,True,
T0637,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0637,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0637,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0637,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0637,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0637,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0638,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0638,BDC,6,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0639,HWH,1,2026-01-14 01:50:00.000000000,2026-01-14 01:52:00.000000000,True,
T0639,SRP,3,2026-01-14 02:00:00.000000000,2026-01-14 02:00:30.000000000,True,
T0639,CGR,4,2026-01-14 02:06:42.000000000,2026-01-14 02:07:12.000000000,True,
T0639,CNS,5,2026-01-14 02:14:18.000000000,2026-01-14 02:14:48.000000000,True,
T0639,BDC,6,2026-01-14 02:25:48.000000000,2026-01-14 02:26:18.000000000,True,
T0640,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0640,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0640,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0640,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0640,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0640,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0641,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0641,BLY,2,2026-01-14 02:57:42.000000000,2026-01-14 02:58:12.000000000,True,
T0641,SRP,3,2026-01-14 03:02:36.000000000,2026-01-14 03:03:06.000000000,True,
T0641,CGR,4,2026-01-14 03:09:18.000000000,2026-01-14 03:09:48.000000000,True,
T0641,CNS,5,2026-01-14 03:16:54.000000000,2026-01-14 03:17:24.000000000,True,
T0641,BDC,6,2026-01-14 03:28:24.000000000,2026-01-14 03:28:54.000000000,True,
T0642,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0642,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0642,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0642,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0642,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0643,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0643,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0643,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0643,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0643,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0643,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0644,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0644,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0644,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0644,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0644,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0645,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0645,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0645,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0645,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0645,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0645,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0646,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0646,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0646,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0646,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0646,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0646,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0647,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0647,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0647,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0647,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0647,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0647,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0648,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0648,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0648,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0648,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0648,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0649,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0649,BLY,2,2026-01-14 03:02:42.000000000,2026-01-14 03:03:12.000000000,True,
T0649,SRP,3,2026-01-14 03:07:36.000000000,2026-01-14 03:08:06.000000000,True,
T0649,CGR,4,2026-01-14 03:14:18.000000000,2026-01-14 03:14:48.000000000,True,
T0649,CNS,5,2026-01-14 03:21:54.000000000,2026-01-14 03:22:24.000000000,True,
T0649,BDC,6,2026-01-14 03:33:24.000000000,2026-01-14 03:33:54.000000000,True,
T0650,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0650,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0650,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0650,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0650,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0650,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0651,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0651,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0651,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0651,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0651,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0651,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0652,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0652,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0652,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0652,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0652,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0652,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0653,HWH,1,2026-01-14 03:25:00.000000000,2026-01-14 03:27:00.000000000,True,
T0653,BLY,2,2026-01-14 03:37:42.000000000,2026-01-14 03:38:12.000000000,True,
T0653,SRP,3,2026-01-14 03:42:36.000000000,2026-01-14 03:43:06.000000000,True,
T0653,CGR,4,2026-01-14 03:49:18.000000000,2026-01-14 03:49:48.000000000,True,
T0653,CNS,5,2026-01-14 03:56:54.000000000,2026-01-14 03:57:24.000000000,True,
T0653,BDC,6,2026-01-14 04:08:24.000000000,2026-01-14 04:08:54.000000000,True,
T0654,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0654,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0654,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0654,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0654,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0654,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0655,HWH,1,2026-01-14 02:25:00.000000000,2026-01-14 02:27:00.000000000,True,
T0655,CGR,4,2026-01-14 02:35:00.000000000,2026-01-14 02:35:30.000000000,True,
T0655,CNS,5,2026-01-14 02:42:36.000000000,2026-01-14 02:43:06.000000000,True,
T0655,BDC,6,2026-01-14 02:54:06.000000000,2026-01-14 02:54:36.000000000,True,
T0656,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0656,BDC,6,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0657,HWH,1,2026-01-14 02:35:00.000000000,2026-01-14 02:37:00.000000000,True,
T0657,CGR,4,2026-01-14 02:45:00.000000000,2026-01-14 02:45:30.000000000,True,
T0657,CNS,5,2026-01-14 02:52:36.000000000,2026-01-14 02:53:06.000000000,True,
T0657,BDC,6,2026-01-14 03:04:06.000000000,2026-01-14 03:04:36.000000000,True,
T0658,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0658,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0658,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0658,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0658,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0658,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0659,HWH,1,2026-01-14 03:40:00.000000000,2026-01-14 03:42:00.000000000,True,
T0659,BLY,2,2026-01-14 03:52:42.000000000,2026-01-14 03:53:12.000000000,True,
T0659,SRP,3,2026-01-14 03:57:36.000000000,2026-01-14 03:58:06.000000000,True,
T0659,CGR,4,2026-01-14 04:04:18.000000000,2026-01-14 04:04:48.000000000,True,
T0659,CNS,5,2026-01-14 04:11:54.000000000,2026-01-14 04:12:24.000000000,True,
T0659,BDC,6,2026-01-14 04:23:24.000000000,2026-01-14 04:23:54.000000000,True,
T0660,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0660,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0660,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0660,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0660,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0661,HWH,1,2026-01-14 02:30:00.000000000,2026-01-14 02:32:00.000000000,True,
T0661,CGR,4,2026-01-14 02:40:00.000000000,2026-01-14 02:40:30.000000000,True,
T0661,CNS,5,2026-01-14 02:47:36.000000000,2026-01-14 02:48:06.000000000,True,
T0661,BDC,6,2026-01-14 02:59:06.000000000,2026-01-14 02:59:36.000000000,True,
T0662,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0662,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0662,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0662,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0662,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0662,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0663,HWH,1,2026-01-14 03:40:00.000000000,2026-01-14 03:42:00.000000000,True,
T0663,BLY,2,2026-01-14 03:52:42.000000000,2026-01-14 03:53:12.000000000,True,
T0663,SRP,3,2026-01-14 03:57:36.000000000,2026-01-14 03:58:06.000000000,True,
T0663,CGR,4,2026-01-14 04:04:18.000000000,2026-01-14 04:04:48.000000000,True,
T0663,CNS,5,2026-01-14 04:11:54.000000000,2026-01-14 04:12:24.000000000,True,
T0663,BDC,6,2026-01-14 04:23:24.000000000,2026-01-14 04:23:54.000000000,True,
T0664,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0664,SRP,3,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0664,CGR,4,2026-01-14 00:21:42.000000000,2026-01-14 00:22:12.000000000,True,
T0664,CNS,5,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0664,BDC,6,2026-01-14 00:40:48.000000000,2026-01-14 00:41:18.000000000,True,
T0665,HWH,1,2026-01-14 02:30:00.000000000,2026-01-14 02:32:00.000000000,True,
T0665,BDC,6,2026-01-14 02:40:00.000000000,2026-01-14 02:40:30.000000000,True,
T0666,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0666,CGR,4,2026-01-14 00:15:00.000000000,2026-01-14 00:15:30.000000000,True,
T0666,CNS,5,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0666,BDC,6,2026-01-14 00:34:06.000000000,2026-01-14 00:34:36.000000000,True,
T0667,HWH,1,2026-01-14 03:40:00.000000000,2026-01-14 03:42:00.000000000,True,
T0667,BLY,2,2026-01-14 03:52:42.000000000,2026-01-14 03:53:12.000000000,True,
T0667,SRP,3,2026-01-14 03:57:36.000000000,2026-01-14 03:58:06.000000000,True,
T0667,CGR,4,2026-01-14 04:04:18.000000000,2026-01-14 04:04:48.000000000,True,
T0667,CNS,5,2026-01-14 04:11:54.000000000,2026-01-14 04:12:24.000000000,True,
T0667,BDC,6,2026-01-14 04:23:24.000000000,2026-01-14 04:23:54.000000000,True,
T0668,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0668,BLY,2,2026-01-14 00:17:42.000000000,2026-01-14 00:18:12.000000000,True,
T0668,SRP,3,2026-01-14 00:22:36.000000000,2026-01-14 00:23:06.000000000,True,
T0668,CGR,4,2026-01-14 00:29:18.000000000,2026-01-14 00:29:48.000000000,True,
T0668,CNS,5,2026-01-14 00:36:54.000000000,2026-01-14 00:37:24.000000000,True,
T0668,BDC,6,2026-01-14 00:48:24.000000000,2026-01-14 00:48:54.000000000,True,
T0669,HWH,1,2026-01-14 03:20:00.000000000,2026-01-14 03:22:00.000000000,True,
T0669,BLY,2,2026-01-14 03:32:42.000000000,2026-01-14 03:33:12.000000000,True,
T0669,SRP,3,2026-01-14 03:37:36.000000000,2026-01-14 03:38:06.000000000,True,
T0669,CGR,4,2026-01-14 03:44:18.000000000,2026-01-14 03:44:48.000000000,True,
T0669,CNS,5,2026-01-14 03:51:54.000000000,2026-01-14 03:52:24.000000000,True,
T0669,BDC,6,2026-01-14 04:03:24.000000000,2026-01-14 04:03:54.000000000,True,
T0670,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0671,HWH,1,2026-01-14 02:10:00.000000000,2026-01-14 02:12:00.000000000,True,
T0672,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0673,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0674,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0675,HWH,1,2026-01-14 02:10:00.000000000,2026-01-14 02:12:00.000000000,True,
T0676,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0677,HWH,1,2026-01-14 01:05:00.000000000,2026-01-14 01:07:00.000000000,True,
T0678,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0679,HWH,1,2026-01-14 01:05:00.000000000,2026-01-14 01:07:00.000000000,True,
T0680,HWH,1,2026-01-14 01:05:00.000000000,2026-01-14 01:07:00.000000000,True,
T0681,HWH,1,2026-01-14 01:20:00.000000000,2026-01-14 01:22:00.000000000,True,
T0682,HWH,1,2026-01-14 01:20:00.000000000,2026-01-14 01:22:00.000000000,True,
T0683,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0684,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0685,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0686,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0687,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0688,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0689,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0690,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0691,HWH,1,2026-01-14 01:40:00.000000000,2026-01-14 01:42:00.000000000,True,
T0692,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0693,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0694,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0695,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0696,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0697,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0698,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0699,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0700,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0701,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0702,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0703,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0704,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0705,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0706,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0707,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0708,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0709,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0710,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0711,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0712,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0713,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0714,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0715,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0716,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0717,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0718,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0719,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0720,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0721,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0722,HWH,1,2026-01-14 02:00:00.000000000,2026-01-14 02:02:00.000000000,True,
T0723,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0724,HWH,1,2026-01-14 02:25:00.000000000,2026-01-14 02:27:00.000000000,True,
T0725,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0726,HWH,1,2026-01-14 01:35:00.000000000,2026-01-14 01:37:00.000000000,True,
T0727,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0728,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0729,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0730,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0731,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0732,HWH,1,2026-01-14 02:40:00.000000000,2026-01-14 02:42:00.000000000,True,
T0733,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0734,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0735,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0736,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0737,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0738,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0739,HWH,1,2026-01-14 02:45:00.000000000,2026-01-14 02:47:00.000000000,True,
T0740,HWH,1,2026-01-14 02:35:00.000000000,2026-01-14 02:37:00.000000000,True,
T0741,HWH,1,2026-01-14 02:15:00.000000000,2026-01-14 02:17:00.000000000,True,
T0742,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0743,HWH,1,2026-01-14 03:00:00.000000000,2026-01-14 03:02:00.000000000,True,
T0744,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0745,HWH,1,2026-01-14 02:50:00.000000000,2026-01-14 02:52:00.000000000,True,
T0746,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
T0747,HWH,1,2026-01-14 01:10:00.000000000,2026-01-14 01:12:00.000000000,True,
T0748,HWH,1,2026-01-14 00:05:00.000000000,2026-01-14 00:07:00.000000000,True,
