train_no,station_code,event_type,scheduled_time_ts,actual_time_ts,delay_minutes
T0542,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:07.860685593,0.13
T0560,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:09.850184556,0.16
T0192,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:10.426314975,0.17
T0180,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:10.622562636,0.18
T0536,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:11.973529413,0.2
T0552,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:12.542678999,0.21
T0792,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:13.216738765,0.22
T0573,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:13.382824741,0.52
T0540,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:15.320920736,0.26
T0548,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:15.384083043,0.26
T0664,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:16.402734747,0.07
T0544,BDC,ARRIVAL,2026-01-14 00:20:00.000000000,2026-01-14 00:22:18.027284774,2.3
T0644,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:20.352539999,0.64
T0642,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:21.592971250,0.16
T0556,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:22.065554600,0.37
T0166,CGR,ARRIVAL,2026-01-14 00:20:31.800000000,2026-01-14 00:22:22.749554905,1.85
T0058,HWH,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:23.558547020,0.39
T0648,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:24.401284995,0.71
T0550,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:25.272219640,0.42
T0782,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:26.781501578,0.25
T0634,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:28.379699047,0.77
T0532,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:28.817378324,0.48
T0558,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:30.765749505,0.51
T0630,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:31.010842789,0.32
T0780,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:32.918286515,0.35
T0632,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:33.908859006,0.37
T0444,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:36.955554302,0.02
T0786,CNS,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:38.057116190,0.03
T0366,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:38.232550163,0.04
T0658,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:38.977288487,0.05
T0475,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:39.244316903,0.05
T0606,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:39.596993848,0.06
T0577,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:39.928209101,0.07
T0438,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:40.282245007,0.07
T0501,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:40.605403342,0.08
T0652,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:41.276988001,0.09
T0628,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:41.410227301,0.09
T0388,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:41.785877827,0.1
T0422,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:41.967101561,0.1
T0347,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:41.976286922,0.1
T0357,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:42.071567804,0.1
T0620,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:42.251226239,0.1
T0516,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:42.622267555,0.11
T0452,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:43.203572103,0.12
T0418,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:43.226795827,0.12
T0573,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:43.382824741,0.52
T0778,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:46.188092118,1.07
T0398,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:47.092425904,0.18
T0566,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:47.236260020,0.79
T0404,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:47.402732909,0.19
T0473,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:48.546059577,0.21
T0546,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:48.843120851,0.81
T0408,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:49.550728770,0.23
T0612,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:49.631854559,0.23
T0424,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:49.712141690,0.23
T0465,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:49.787496745,0.23
T0644,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:50.352539999,0.64
T0520,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:50.440305456,0.24
T0368,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:51.593924154,0.26
T0648,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:54.401284995,0.71
T0538,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:22:54.767799395,0.91
T0412,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:54.772215029,0.31
T0343,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:55.127344058,0.32
T0434,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:55.474267036,0.32
T0414,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:55.698412866,0.33
T0416,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:56.594078481,0.34
T0485,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:57.020127916,0.35
T0660,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:22:58.173246859,1.27
T0634,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:22:58.379699047,0.77
T0505,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:58.382979774,0.37
T0442,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:58.430504998,0.37
T0359,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:58.550235740,0.38
T0650,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:22:59.797567923,0.4
T0651,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:00.866380838,0.41
T0456,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:02.045262448,0.43
T0788,CGR,ARRIVAL,2026-01-14 00:21:42.000000000,2026-01-14 00:23:02.164297624,1.34
T0406,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:03.121663170,0.45
T0420,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:03.757194293,0.46
T0444,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:06.955554302,0.02
T0570,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:07.529201292,0.53
T0166,CGR,DEPARTURE,2026-01-14 00:21:16.800000000,2026-01-14 00:23:07.749554905,1.85
T0640,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:07.933562347,0.53
T0786,CNS,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:08.057116190,0.03
T0366,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:08.232550163,0.04
T0394,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:08.567582048,0.54
T0345,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:08.738380635,0.55
T0460,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:08.923485889,0.55
T0658,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:08.977288487,0.05
T0626,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:09.000605405,0.55
T0436,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:09.114626054,0.55
T0475,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:09.244316903,0.05
T0606,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:09.596993848,0.06
T0577,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:09.928209101,0.07
T0518,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:09.993374654,0.57
T0438,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:10.282245007,0.07
T0501,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:10.605403342,0.08
T0392,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:10.633201347,0.58
T0666,CNS,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:10.800396098,0.58
T0077,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:23:10.810297250,1.18
T0654,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:11.136591457,0.59
T0652,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:11.276988001,0.09
T0662,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:11.326413854,0.59
T0628,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:11.410227301,0.09
T0388,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:11.785877827,0.1
T0562,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:23:11.941310624,1.2
T0422,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:11.967101561,0.1
T0347,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:11.976286922,0.1
T0362,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:12.006876016,0.6
T0357,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:12.071567804,0.1
T0620,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:12.251226239,0.1
T0636,CNS,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:12.610421008,0.61
T0516,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:12.622267555,0.11
T0452,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:13.203572103,0.12
T0418,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:13.226795827,0.12
T0522,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:13.405728915,0.62
T0440,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:15.938116976,0.67
T0534,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:23:16.023201630,1.27
T0778,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:23:16.188092118,1.07
T0398,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:17.092425904,0.18
T0404,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:17.402732909,0.19
T0526,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:17.888722996,0.7
T0428,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:18.029234622,0.7
T0473,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:18.546059577,0.21
T0408,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:19.550728770,0.23
T0612,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:19.631854559,0.23
T0424,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:19.712141690,0.23
T0465,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:19.787496745,0.23
T0520,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:20.440305456,0.24
T0493,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:20.919466697,0.75
T0368,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:21.593924154,0.26
T0491,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:21.618920283,0.76
T0382,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:21.619392940,0.76
T0616,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:22.084747995,0.77
T0610,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:22.820229969,0.78
T0146,CGR,ARRIVAL,2026-01-14 00:23:07.200000000,2026-01-14 00:23:22.878044208,0.26
T0364,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:23.646157938,0.79
T0412,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:24.772215029,0.31
T0622,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:24.922061451,0.82
T0343,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:25.127344058,0.32
T0434,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:25.474267036,0.32
T0414,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:25.698412866,0.33
T0454,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:26.586654431,0.84
T0416,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:26.594078481,0.34
T0485,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:27.020127916,0.35
T0660,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:23:28.173246859,1.27
T0505,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:28.382979774,0.37
T0442,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:28.430504998,0.37
T0359,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:28.550235740,0.38
T0446,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:28.938085363,0.88
T0564,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:23:29.420765319,1.49
T0624,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:29.717683647,0.9
T0650,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:29.797567923,0.4
T0184,BDC,DEPARTURE,2026-01-14 00:17:00.000000000,2026-01-14 00:23:30.129415865,6.5
T0651,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:30.866380838,0.41
T0507,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:31.184166124,0.92
T0456,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:32.045262448,0.43
T0788,CGR,DEPARTURE,2026-01-14 00:22:12.000000000,2026-01-14 00:23:32.164297624,1.34
T0406,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:33.121663170,0.45
T0430,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:33.257795545,0.95
T0469,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:33.379701930,0.96
T0420,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:33.757194293,0.46
T0349,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:33.946006639,0.97
T0467,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:34.691115033,0.98
T0402,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:35.975609997,1.0
T0458,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:36.939071358,1.02
T0570,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:37.529201292,0.53
T0640,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:37.933562347,0.53
T0394,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:38.567582048,0.54
T0345,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:38.738380635,0.55
T0460,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:38.923485889,0.55
T0626,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:39.000605405,0.55
T0436,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:39.114626054,0.55
T0518,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:39.993374654,0.57
T0392,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:40.633201347,0.58
T0666,CNS,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:40.800396098,0.58
T0654,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:41.136591457,0.59
T0662,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:41.326413854,0.59
T0362,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:42.006876016,0.6
T0636,CNS,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:42.610421008,0.61
T0514,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:43.066578798,1.12
T0353,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:43.195163045,1.12
T0522,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:43.405728915,0.62
T0337,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:43.422383369,1.12
T0390,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:43.538757727,1.13
T0529,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:44.155475095,1.14
T0450,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:45.228216179,1.15
T0440,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:45.938116976,0.67
T0481,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:45.961212437,1.17
T0483,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:46.185461296,1.17
T0386,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:46.333588329,1.17
T0614,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:47.274801153,1.19
T0526,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:47.888722996,0.7
T0335,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:47.901816160,1.2
T0428,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:48.029234622,0.7
T0495,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:48.587556363,1.21
T0489,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:50.082853530,1.23
T0493,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:50.919466697,0.75
T0491,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:51.618920283,0.76
T0382,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:51.619392940,0.76
T0616,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:52.084747995,0.77
T0426,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:52.608257439,1.28
T0511,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:52.639206420,1.28
T0610,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:52.820229969,0.78
T0146,CGR,DEPARTURE,2026-01-14 00:23:37.200000000,2026-01-14 00:23:52.878044208,0.26
T0462,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:53.113035070,1.29
T0364,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:53.646157938,0.79
T0400,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:54.764888794,1.31
T0622,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:54.922061451,0.82
T0454,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:56.586654431,0.84
T0156,CGR,ARRIVAL,2026-01-14 00:23:07.200000000,2026-01-14 00:23:56.933968394,0.83
T0499,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:57.211824143,1.35
T0448,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:57.633403344,1.36
T0446,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:58.938085363,0.88
T0509,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:23:59.575099821,1.39
T0624,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:23:59.717683647,0.9
T0186,BDC,ARRIVAL,2026-01-14 00:20:00.000000000,2026-01-14 00:24:00.413962814,4.01
T0507,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:01.184166124,0.92
T0430,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:03.257795545,0.95
T0469,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:03.379701930,0.96
T0646,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:03.922319144,1.47
T0349,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:03.946006639,0.97
T0467,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:04.691115033,0.98
T0618,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:05.231639552,1.49
T0402,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:05.975609997,1.0
T0458,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:06.939071358,1.02
T0471,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:11.078913923,1.58
T0503,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:11.108485654,1.59
T0608,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:12.846863604,1.61
T0514,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:13.066578798,1.12
T0353,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:13.195163045,1.12
T0337,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:13.422383369,1.12
T0390,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:13.538757727,1.13
T0529,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:14.155475095,1.14
T0464,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:15.030806125,1.65
T0450,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:15.228216179,1.15
T0479,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:15.698772797,1.66
T0481,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:15.961212437,1.17
T0483,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:16.185461296,1.17
T0386,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:16.333588329,1.17
T0668,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:16.969140875,1.68
T0614,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:17.274801153,1.19
T0335,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:17.901816160,1.2
T0544,BDC,DEPARTURE,2026-01-14 00:22:00.000000000,2026-01-14 00:24:18.027284774,2.3
T0495,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:18.587556363,1.21
T0489,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:20.082853530,1.23
T0477,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:20.225359618,1.74
T0426,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:22.608257439,1.28
T0511,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:22.639206420,1.28
T0462,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:23.113035070,1.29
T0339,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:24.421944698,1.81
T0400,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:24.764888794,1.31
T0396,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:25.006758006,1.82
T0156,CGR,DEPARTURE,2026-01-14 00:23:37.200000000,2026-01-14 00:24:26.933968394,0.83
T0499,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:27.211824143,1.35
T0448,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:27.633403344,1.36
T0509,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:29.575099821,1.39
T0355,SRP,ARRIVAL,2026-01-14 00:22:36.000000000,2026-01-14 00:24:29.675408422,1.89
T0646,SRP,DEPARTURE,2026-01-14 00:23:06.000000000,2026-01-14 00:24:33.922319144,1.47
